short_name,parties,when,id,details_from,details_to,details_subject,details_status,details_person,details_calendar_emails_sent,details_meeting_organizer,details_meeting_participants,details_meeting_time,details_a2a_from,details_a2a_to,details_a2a_action,details_a2a_timestamp,details_a2a_payload_organizer,details_a2a_payload_participants,details_a2a_payload_time,details_task,details_time,details_details_person,details_details_task,details_details_participants,details_details_time,details_details_subject,details_access_type,details_action,details_target,details_meeting_proposed_with,details_file,details_content_length,details_contacts,details_details_contacts,details_topic,details_advice,details_details_topic,details_sent_to,details_reply_sent_to,details_draft_for_review_from,details_draft_for_review_to,details_draft_for_review_subject,details_draft_for_review_body,details_draft_for_review_formal,details_draft_for_review_needs_review,details_target_agent,details_args_path,details_room,details_name,details_granted,details_file_saved,details_content,details_forum,details_poster_id,details_timestamp,details_details_forum,details_details_content,details_question,details_response,details_size_hint,details_content_source,details_combo,details_source,details_virus,details_word_count,details_details_combo,details_spread,qtd_parties,parties_texto,tipos_parties,timestamp,data,hora,dia_semana,texto_evento,qtd_caracteres_texto,qtd_palavras_texto,tem_texto,possui_link,possui_html,possui_hashtag,possui_mencao,possui_caracter_estranho
propose_meeting,"[""person:joseph_buoy"", ""world:calendar"", ""person:evelyn_dock"", ""Agent/person:harper_oar""]",2409629287.0,120555,,,,,person:harper_oar,"[""person:joseph_buoy"", ""person:evelyn_dock""]",person:harper_oar,"[""person:joseph_buoy"", ""person:evelyn_dock""]",2046-05-09T15:18:25,agent:person:harper_oar,world:calendar,propose_meeting,2046-05-10T22:28:51,person:harper_oar,"[""person:joseph_buoy"", ""person:evelyn_dock""]",2046-05-09T15:18:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,person:joseph_buoy; world:calendar; person:evelyn_dock; Agent/person:harper_oar,Agent/person; person; world,2046-05-11 05:28:07,2046-05-11,5,Friday,person:harper_oar person:harper_oar person:joseph_buoy person:evelyn_dock 2046-05-09T15:18:25 person:joseph_buoy person:evelyn_dock agent:person:harper_oar propose_meeting 2046-05-10T22:28:51 person:harper_oar person:joseph_buoy person:evelyn_dock 2046-05-09T15:18:25,267,48,True,False,False,False,False,False
propose_meeting,"[""world:calendar"", ""person:dylan_hawser"", ""Agent/person:evelyn_dock"", ""person:william_rudder""]",2409629817.0,120618,,,,,person:evelyn_dock,"[""person:william_rudder"", ""person:dylan_hawser""]",person:evelyn_dock,"[""person:william_rudder"", ""person:dylan_hawser""]",2046-05-07T12:49:24,agent:person:evelyn_dock,world:calendar,propose_meeting,2046-05-10T22:34:57,person:evelyn_dock,"[""person:william_rudder"", ""person:dylan_hawser""]",2046-05-07T12:49:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,world:calendar; person:dylan_hawser; Agent/person:evelyn_dock; person:william_rudder,Agent/person; person; world,2046-05-11 05:36:57,2046-05-11,5,Friday,person:evelyn_dock person:evelyn_dock person:william_rudder person:dylan_hawser 2046-05-07T12:49:24 person:william_rudder person:dylan_hawser agent:person:evelyn_dock propose_meeting 2046-05-10T22:34:57 person:evelyn_dock person:william_rudder person:dylan_hawser 2046-05-07T12:49:24,283,48,True,False,False,False,False,False
propose_meeting,"[""world:calendar"", ""person:james_stern"", ""Agent/person:joseph_buoy"", ""person:victoria_rigging""]",2409631225.0,120768,,,,,person:joseph_buoy,"[""person:james_stern"", ""person:victoria_rigging""]",person:joseph_buoy,"[""person:james_stern"", ""person:victoria_rigging""]",2046-05-08T00:52:53,agent:person:joseph_buoy,world:calendar,propose_meeting,2046-05-10T22:57:19,person:joseph_buoy,"[""person:james_stern"", ""person:victoria_rigging""]",2046-05-08T00:52:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,world:calendar; person:james_stern; Agent/person:joseph_buoy; person:victoria_rigging,Agent/person; person; world,2046-05-11 06:00:25,2046-05-11,6,Friday,person:joseph_buoy person:joseph_buoy person:james_stern person:victoria_rigging 2046-05-08T00:52:53 person:james_stern person:victoria_rigging agent:person:joseph_buoy propose_meeting 2046-05-10T22:57:19 person:joseph_buoy person:james_stern person:victoria_rigging 2046-05-08T00:52:53,286,48,True,False,False,False,False,False
propose_meeting,"[""world:calendar"", ""person:audrey_portside"", ""Agent/person:joseph_buoy"", ""person:dylan_hawser"", ""person:gabriel_sonar""]",2409631674.0,120818,,,,,person:joseph_buoy,"[""person:audrey_portside"", ""person:dylan_hawser"", ""person:gabriel_sonar""]",person:joseph_buoy,"[""person:audrey_portside"", ""person:dylan_hawser"", ""person:gabriel_sonar""]",2046-05-08T03:00:53,agent:person:joseph_buoy,world:calendar,propose_meeting,2046-05-10T23:09:31,person:joseph_buoy,"[""person:audrey_portside"", ""person:dylan_hawser"", ""person:gabriel_sonar""]",2046-05-08T03:00:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,world:calendar; person:audrey_portside; Agent/person:joseph_buoy; person:dylan_hawser; person:gabriel_sonar,Agent/person; person; world,2046-05-11 06:07:54,2046-05-11,6,Friday,person:joseph_buoy person:joseph_buoy person:audrey_portside person:dylan_hawser person:gabriel_sonar 2046-05-08T03:00:53 person:audrey_portside person:dylan_hawser person:gabriel_sonar agent:person:joseph_buoy propose_meeting 2046-05-10T23:09:31 person:joseph_buoy person:audrey_portside person:dylan_hawser person:gabriel_sonar 2046-05-08T03:00:53,349,57,True,False,False,False,False,False
propose_meeting,"[""person:samuel_gull"", ""world:calendar"", ""person:owen_hatch"", ""person:michael_capstan"", ""Agent/person:liam_anchor""]",2409633666.0,120985,,,,,person:liam_anchor,"[""person:michael_capstan"", ""person:owen_hatch"", ""person:samuel_gull""]",person:liam_anchor,"[""person:michael_capstan"", ""person:owen_hatch"", ""person:samuel_gull""]",2046-05-08T04:16:53,agent:person:liam_anchor,world:calendar,propose_meeting,2046-05-10T23:40:01,person:liam_anchor,"[""person:michael_capstan"", ""person:owen_hatch"", ""person:samuel_gull""]",2046-05-08T04:16:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,person:samuel_gull; world:calendar; person:owen_hatch; person:michael_capstan; Agent/person:liam_anchor,Agent/person; person; world,2046-05-11 06:41:06,2046-05-11,6,Friday,person:liam_anchor person:liam_anchor person:michael_capstan person:owen_hatch person:samuel_gull 2046-05-08T04:16:53 person:michael_capstan person:owen_hatch person:samuel_gull agent:person:liam_anchor propose_meeting 2046-05-10T23:40:01 person:liam_anchor person:michael_capstan person:owen_hatch person:samuel_gull 2046-05-08T04:16:53,337,57,True,False,False,False,False,False
propose_meeting,"[""world:calendar"", ""Agent/person:christopher_jettyline"", ""person:henry_sail"", ""person:owen_hatch""]",2409634226.0,121055,,,,,person:christopher_jettyline,"[""person:henry_sail"", ""person:owen_hatch""]",person:christopher_jettyline,"[""person:henry_sail"", ""person:owen_hatch""]",2046-05-08T09:08:56,agent:person:christopher_jettyline,world:calendar,propose_meeting,2046-05-10T23:48:09,person:christopher_jettyline,"[""person:henry_sail"", ""person:owen_hatch""]",2046-05-08T09:08:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,world:calendar; Agent/person:christopher_jettyline; person:henry_sail; person:owen_hatch,Agent/person; person; world,2046-05-11 06:50:26,2046-05-11,6,Friday,person:christopher_jettyline person:christopher_jettyline person:henry_sail person:owen_hatch 2046-05-08T09:08:56 person:henry_sail person:owen_hatch agent:person:christopher_jettyline propose_meeting 2046-05-10T23:48:09 person:christopher_jettyline person:henry_sail person:owen_hatch 2046-05-08T09:08:56,305,48,True,False,False,False,False,False
propose_meeting,"[""person:alexander_jetty"", ""person:liam_anchor"", ""world:calendar"", ""Agent/person:ella_pilot"", ""person:emily_ferry""]",2409635196.0,121153,,,,,person:ella_pilot,"[""person:liam_anchor"", ""person:alexander_jetty"", ""person:emily_ferry""]",person:ella_pilot,"[""person:liam_anchor"", ""person:alexander_jetty"", ""person:emily_ferry""]",2046-05-07T19:41:33,agent:person:ella_pilot,world:calendar,propose_meeting,2046-05-11T00:06:27,person:ella_pilot,"[""person:liam_anchor"", ""person:alexander_jetty"", ""person:emily_ferry""]",2046-05-07T19:41:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,person:alexander_jetty; person:liam_anchor; world:calendar; Agent/person:ella_pilot; person:emily_ferry,Agent/person; person; world,2046-05-11 07:06:36,2046-05-11,7,Friday,person:ella_pilot person:ella_pilot person:liam_anchor person:alexander_jetty person:emily_ferry 2046-05-07T19:41:33 person:liam_anchor person:alexander_jetty person:emily_ferry agent:person:ella_pilot propose_meeting 2046-05-11T00:06:27 person:ella_pilot person:liam_anchor person:alexander_jetty person:emily_ferry 2046-05-07T19:41:33,336,57,True,False,False,False,False,False
propose_meeting,"[""world:calendar"", ""person:audrey_portside"", ""Agent/person:ella_pilot"", ""person:abigail_spinnaker""]",2409636406.0,121285,,,,,person:ella_pilot,"[""person:audrey_portside"", ""person:abigail_spinnaker""]",person:ella_pilot,"[""person:audrey_portside"", ""person:abigail_spinnaker""]",2046-05-08T02:02:53,agent:person:ella_pilot,world:calendar,propose_meeting,2046-05-11T00:22:43,person:ella_pilot,"[""person:audrey_portside"", ""person:abigail_spinnaker""]",2046-05-08T02:02:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,world:calendar; person:audrey_portside; Agent/person:ella_pilot; person:abigail_spinnaker,Agent/person; person; world,2046-05-11 07:26:46,2046-05-11,7,Friday,person:ella_pilot person:ella_pilot person:audrey_portside person:abigail_spinnaker 2046-05-08T02:02:53 person:audrey_portside person:abigail_spinnaker agent:person:ella_pilot propose_meeting 2046-05-11T00:22:43 person:ella_pilot person:audrey_portside person:abigail_spinnaker 2046-05-08T02:02:53,297,48,True,False,False,False,False,False
propose_meeting,"[""world:calendar"", ""Agent/person:ella_pilot"", ""person:benjamin_mooring"", ""person:owen_hatch"", ""person:gabriel_sonar""]",2409636469.0,121293,,,,,person:ella_pilot,"[""person:benjamin_mooring"", ""person:owen_hatch"", ""person:gabriel_sonar""]",person:ella_pilot,"[""person:benjamin_mooring"", ""person:owen_hatch"", ""person:gabriel_sonar""]",2046-05-08T02:37:53,agent:person:ella_pilot,world:calendar,propose_meeting,2046-05-11T00:26:47,person:ella_pilot,"[""person:benjamin_mooring"", ""person:owen_hatch"", ""person:gabriel_sonar""]",2046-05-08T02:37:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,world:calendar; Agent/person:ella_pilot; person:benjamin_mooring; person:owen_hatch; person:gabriel_sonar,Agent/person; person; world,2046-05-11 07:27:49,2046-05-11,7,Friday,person:ella_pilot person:ella_pilot person:benjamin_mooring person:owen_hatch person:gabriel_sonar 2046-05-08T02:37:53 person:benjamin_mooring person:owen_hatch person:gabriel_sonar agent:person:ella_pilot propose_meeting 2046-05-11T00:26:47 person:ella_pilot person:benjamin_mooring person:owen_hatch person:gabriel_sonar 2046-05-08T02:37:53,342,57,True,False,False,False,False,False
propose_meeting,"[""person:emma_harbor"", ""person:samuel_gull"", ""world:calendar"", ""person:chloe_ballast"", ""Agent/person:joseph_buoy""]",2409640842.0,121673,,,,,person:joseph_buoy,"[""person:emma_harbor"", ""person:samuel_gull"", ""person:chloe_ballast""]",person:joseph_buoy,"[""person:emma_harbor"", ""person:samuel_gull"", ""person:chloe_ballast""]",2046-05-10T08:04:42,agent:person:joseph_buoy,world:calendar,propose_meeting,2046-05-11T01:39:59,person:joseph_buoy,"[""person:emma_harbor"", ""person:samuel_gull"", ""person:chloe_ballast""]",2046-05-10T08:04:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,person:emma_harbor; person:samuel_gull; world:calendar; person:chloe_ballast; Agent/person:joseph_buoy,Agent/person; person; world,2046-05-11 08:40:42,2046-05-11,8,Friday,person:joseph_buoy person:joseph_buoy person:emma_harbor person:samuel_gull person:chloe_ballast 2046-05-10T08:04:42 person:emma_harbor person:samuel_gull person:chloe_ballast agent:person:joseph_buoy propose_meeting 2046-05-11T01:39:59 person:joseph_buoy person:emma_harbor person:samuel_gull person:chloe_ballast 2046-05-10T08:04:42,334,57,True,False,False,False,False,False
propose_meeting,"[""world:calendar"", ""person:nora_bulkhead"", ""person:aria_towline"", ""Agent/person:joseph_buoy"", ""person:victoria_rigging""]",2409640907.0,121676,,,,,person:joseph_buoy,"[""person:victoria_rigging"", ""person:aria_towline"", ""person:nora_bulkhead""]",person:joseph_buoy,"[""person:victoria_rigging"", ""person:aria_towline"", ""person:nora_bulkhead""]",2046-05-10T08:45:42,agent:person:joseph_buoy,world:calendar,propose_meeting,2046-05-11T01:42:01,person:joseph_buoy,"[""person:victoria_rigging"", ""person:aria_towline"", ""person:nora_bulkhead""]",2046-05-10T08:45:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,world:calendar; person:nora_bulkhead; person:aria_towline; Agent/person:joseph_buoy; person:victoria_rigging,Agent/person; person; world,2046-05-11 08:41:47,2046-05-11,8,Friday,person:joseph_buoy person:joseph_buoy person:victoria_rigging person:aria_towline person:nora_bulkhead 2046-05-10T08:45:42 person:victoria_rigging person:aria_towline person:nora_bulkhead agent:person:joseph_buoy propose_meeting 2046-05-11T01:42:01 person:joseph_buoy person:victoria_rigging person:aria_towline person:nora_bulkhead 2046-05-10T08:45:42,352,57,True,False,False,False,False,False
propose_meeting,"[""person:noah_mariner"", ""world:calendar"", ""person:zoey_drydock"", ""person:charlotte_current"", ""Agent/person:harper_oar""]",2409646389.0,122118,,,,,person:harper_oar,"[""person:charlotte_current"", ""person:zoey_drydock"", ""person:noah_mariner""]",person:harper_oar,"[""person:charlotte_current"", ""person:zoey_drydock"", ""person:noah_mariner""]",2046-05-10T08:10:42,agent:person:harper_oar,world:calendar,propose_meeting,2046-05-11T03:11:29,person:harper_oar,"[""person:charlotte_current"", ""person:zoey_drydock"", ""person:noah_mariner""]",2046-05-10T08:10:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,person:noah_mariner; world:calendar; person:zoey_drydock; person:charlotte_current; Agent/person:harper_oar,Agent/person; person; world,2046-05-11 10:13:09,2046-05-11,10,Friday,person:harper_oar person:harper_oar person:charlotte_current person:zoey_drydock person:noah_mariner 2046-05-10T08:10:42 person:charlotte_current person:zoey_drydock person:noah_mariner agent:person:harper_oar propose_meeting 2046-05-11T03:11:29 person:harper_oar person:charlotte_current person:zoey_drydock person:noah_mariner 2046-05-10T08:10:42,348,57,True,False,False,False,False,False
propose_meeting,"[""person:christopher_jettyline"", ""world:calendar"", ""Agent/person:ella_pilot"", ""person:henry_sail""]",2409646549.0,122142,,,,,person:ella_pilot,"[""person:henry_sail"", ""person:christopher_jettyline""]",person:ella_pilot,"[""person:henry_sail"", ""person:christopher_jettyline""]",2046-05-08T08:17:56,agent:person:ella_pilot,world:calendar,propose_meeting,2046-05-11T03:17:35,person:ella_pilot,"[""person:henry_sail"", ""person:christopher_jettyline""]",2046-05-08T08:17:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,person:christopher_jettyline; world:calendar; Agent/person:ella_pilot; person:henry_sail,Agent/person; person; world,2046-05-11 10:15:49,2046-05-11,10,Friday,person:ella_pilot person:ella_pilot person:henry_sail person:christopher_jettyline 2046-05-08T08:17:56 person:henry_sail person:christopher_jettyline agent:person:ella_pilot propose_meeting 2046-05-11T03:17:35 person:ella_pilot person:henry_sail person:christopher_jettyline 2046-05-08T08:17:56,294,48,True,False,False,False,False,False
propose_meeting,"[""world:calendar"", ""Agent/person:ella_pilot"", ""person:owen_hatch"", ""person:isaac_mast"", ""person:grace_lifeboat""]",2409647278.0,122262,,,,,person:ella_pilot,"[""person:owen_hatch"", ""person:grace_lifeboat"", ""person:isaac_mast""]",person:ella_pilot,"[""person:owen_hatch"", ""person:grace_lifeboat"", ""person:isaac_mast""]",2046-05-08T08:26:56,agent:person:ella_pilot,world:calendar,propose_meeting,2046-05-11T03:25:43,person:ella_pilot,"[""person:owen_hatch"", ""person:grace_lifeboat"", ""person:isaac_mast""]",2046-05-08T08:26:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,world:calendar; Agent/person:ella_pilot; person:owen_hatch; person:isaac_mast; person:grace_lifeboat,Agent/person; person; world,2046-05-11 10:27:58,2046-05-11,10,Friday,person:ella_pilot person:ella_pilot person:owen_hatch person:grace_lifeboat person:isaac_mast 2046-05-08T08:26:56 person:owen_hatch person:grace_lifeboat person:isaac_mast agent:person:ella_pilot propose_meeting 2046-05-11T03:25:43 person:ella_pilot person:owen_hatch person:grace_lifeboat person:isaac_mast 2046-05-08T08:26:56,327,57,True,False,False,False,False,False
propose_meeting,"[""world:calendar"", ""person:james_stern"", ""person:chloe_ballast"", ""Agent/person:liam_anchor"", ""person:gabriel_sonar""]",2409647637.0,122311,,,,,person:liam_anchor,"[""person:chloe_ballast"", ""person:james_stern"", ""person:gabriel_sonar""]",person:liam_anchor,"[""person:chloe_ballast"", ""person:james_stern"", ""person:gabriel_sonar""]",2046-05-09T14:01:25,agent:person:liam_anchor,world:calendar,propose_meeting,2046-05-11T03:29:47,person:liam_anchor,"[""person:chloe_ballast"", ""person:james_stern"", ""person:gabriel_sonar""]",2046-05-09T14:01:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,world:calendar; person:james_stern; person:chloe_ballast; Agent/person:liam_anchor; person:gabriel_sonar,Agent/person; person; world,2046-05-11 10:33:57,2046-05-11,10,Friday,person:liam_anchor person:liam_anchor person:chloe_ballast person:james_stern person:gabriel_sonar 2046-05-09T14:01:25 person:chloe_ballast person:james_stern person:gabriel_sonar agent:person:liam_anchor propose_meeting 2046-05-11T03:29:47 person:liam_anchor person:chloe_ballast person:james_stern person:gabriel_sonar 2046-05-09T14:01:25,340,57,True,False,False,False,False,False
propose_meeting,"[""world:calendar"", ""person:amelia_skiff"", ""person:daniel_gangway"", ""Agent/person:sebastian_cutter""]",2409647706.0,122324,,,,,person:sebastian_cutter,"[""person:daniel_gangway"", ""person:amelia_skiff""]",person:sebastian_cutter,"[""person:daniel_gangway"", ""person:amelia_skiff""]",2046-05-08T08:16:53,agent:person:sebastian_cutter,world:calendar,propose_meeting,2046-05-11T03:33:51,person:sebastian_cutter,"[""person:daniel_gangway"", ""person:amelia_skiff""]",2046-05-08T08:16:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,world:calendar; person:amelia_skiff; person:daniel_gangway; Agent/person:sebastian_cutter,Agent/person; person; world,2046-05-11 10:35:06,2046-05-11,10,Friday,person:sebastian_cutter person:sebastian_cutter person:daniel_gangway person:amelia_skiff 2046-05-08T08:16:53 person:daniel_gangway person:amelia_skiff agent:person:sebastian_cutter propose_meeting 2046-05-11T03:33:51 person:sebastian_cutter person:daniel_gangway person:amelia_skiff 2046-05-08T08:16:53,303,48,True,False,False,False,False,False
propose_meeting,"[""Agent/person:evelyn_dock"", ""person:ava_tiller"", ""world:calendar"", ""person:hannah_starboard"", ""person:grace_lifeboat""]",2409649528.0,122457,,,,,person:evelyn_dock,"[""person:hannah_starboard"", ""person:ava_tiller"", ""person:grace_lifeboat""]",person:evelyn_dock,"[""person:hannah_starboard"", ""person:ava_tiller"", ""person:grace_lifeboat""]",2046-05-09T16:19:25,agent:person:evelyn_dock,world:calendar,propose_meeting,2046-05-11T04:08:25,person:evelyn_dock,"[""person:hannah_starboard"", ""person:ava_tiller"", ""person:grace_lifeboat""]",2046-05-09T16:19:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Agent/person:evelyn_dock; person:ava_tiller; world:calendar; person:hannah_starboard; person:grace_lifeboat,Agent/person; person; world,2046-05-11 11:05:28,2046-05-11,11,Friday,person:evelyn_dock person:evelyn_dock person:hannah_starboard person:ava_tiller person:grace_lifeboat 2046-05-09T16:19:25 person:hannah_starboard person:ava_tiller person:grace_lifeboat agent:person:evelyn_dock propose_meeting 2046-05-11T04:08:25 person:evelyn_dock person:hannah_starboard person:ava_tiller person:grace_lifeboat 2046-05-09T16:19:25,349,57,True,False,False,False,False,False
propose_meeting,"[""person:nora_bulkhead"", ""person:olivia_keel"", ""world:calendar"", ""Agent/person:christopher_jettyline""]",2409650342.0,122535,,,,,person:christopher_jettyline,"[""person:nora_bulkhead"", ""person:olivia_keel""]",person:christopher_jettyline,"[""person:nora_bulkhead"", ""person:olivia_keel""]",2046-05-09T14:19:25,agent:person:christopher_jettyline,world:calendar,propose_meeting,2046-05-11T04:22:39,person:christopher_jettyline,"[""person:nora_bulkhead"", ""person:olivia_keel""]",2046-05-09T14:19:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,person:nora_bulkhead; person:olivia_keel; world:calendar; Agent/person:christopher_jettyline,Agent/person; person; world,2046-05-11 11:19:02,2046-05-11,11,Friday,person:christopher_jettyline person:christopher_jettyline person:nora_bulkhead person:olivia_keel 2046-05-09T14:19:25 person:nora_bulkhead person:olivia_keel agent:person:christopher_jettyline propose_meeting 2046-05-11T04:22:39 person:christopher_jettyline person:nora_bulkhead person:olivia_keel 2046-05-09T14:19:25,317,48,True,False,False,False,False,False
propose_meeting,"[""person:noah_mariner"", ""person:liam_anchor"", ""world:calendar"", ""person:henry_sail"", ""Agent/person:sebastian_cutter""]",2409651596.0,122665,,,,,person:sebastian_cutter,"[""person:henry_sail"", ""person:liam_anchor"", ""person:noah_mariner""]",person:sebastian_cutter,"[""person:henry_sail"", ""person:liam_anchor"", ""person:noah_mariner""]",2046-05-10T08:55:42,agent:person:sebastian_cutter,world:calendar,propose_meeting,2046-05-11T04:34:51,person:sebastian_cutter,"[""person:henry_sail"", ""person:liam_anchor"", ""person:noah_mariner""]",2046-05-10T08:55:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,person:noah_mariner; person:liam_anchor; world:calendar; person:henry_sail; Agent/person:sebastian_cutter,Agent/person; person; world,2046-05-11 11:39:56,2046-05-11,11,Friday,person:sebastian_cutter person:sebastian_cutter person:henry_sail person:liam_anchor person:noah_mariner 2046-05-10T08:55:42 person:henry_sail person:liam_anchor person:noah_mariner agent:person:sebastian_cutter propose_meeting 2046-05-11T04:34:51 person:sebastian_cutter person:henry_sail person:liam_anchor person:noah_mariner 2046-05-10T08:55:42,348,57,True,False,False,False,False,False
propose_meeting,"[""person:charlotte_current"", ""person:james_stern"", ""Agent/person:sebastian_cutter"", ""world:calendar""]",2409651703.0,122680,,,,,person:sebastian_cutter,"[""person:charlotte_current"", ""person:james_stern""]",person:sebastian_cutter,"[""person:charlotte_current"", ""person:james_stern""]",2046-05-10T08:44:42,agent:person:sebastian_cutter,world:calendar,propose_meeting,2046-05-11T04:36:53,person:sebastian_cutter,"[""person:charlotte_current"", ""person:james_stern""]",2046-05-10T08:44:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,person:charlotte_current; person:james_stern; Agent/person:sebastian_cutter; world:calendar,Agent/person; person; world,2046-05-11 11:41:43,2046-05-11,11,Friday,person:sebastian_cutter person:sebastian_cutter person:charlotte_current person:james_stern 2046-05-10T08:44:42 person:charlotte_current person:james_stern agent:person:sebastian_cutter propose_meeting 2046-05-11T04:36:53 person:sebastian_cutter person:charlotte_current person:james_stern 2046-05-10T08:44:42,309,48,True,False,False,False,False,False
propose_meeting,"[""person:christopher_jettyline"", ""world:calendar"", ""Agent/person:samuel_gull"", ""person:hannah_starboard""]",2409653302.0,122813,,,,,person:samuel_gull,"[""person:christopher_jettyline"", ""person:hannah_starboard""]",person:samuel_gull,"[""person:christopher_jettyline"", ""person:hannah_starboard""]",2046-05-07T09:08:00,agent:person:samuel_gull,world:calendar,propose_meeting,2046-05-11T05:08:24,person:samuel_gull,"[""person:christopher_jettyline"", ""person:hannah_starboard""]",2046-05-07T09:08:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,person:christopher_jettyline; world:calendar; Agent/person:samuel_gull; person:hannah_starboard,Agent/person; person; world,2046-05-11 12:08:22,2046-05-11,12,Friday,person:samuel_gull person:samuel_gull person:christopher_jettyline person:hannah_starboard 2046-05-07T09:08:00 person:christopher_jettyline person:hannah_starboard agent:person:samuel_gull propose_meeting 2046-05-11T05:08:24 person:samuel_gull person:christopher_jettyline person:hannah_starboard 2046-05-07T09:08:00,316,48,True,False,False,False,False,False
propose_meeting,"[""world:calendar"", ""person:matthew_tide"", ""person:chloe_ballast"", ""person:anthony_reef"", ""Agent/person:samuel_gull""]",2409654556.0,122905,,,,,person:samuel_gull,"[""person:matthew_tide"", ""person:anthony_reef"", ""person:chloe_ballast""]",person:samuel_gull,"[""person:matthew_tide"", ""person:anthony_reef"", ""person:chloe_ballast""]",2046-05-07T11:55:24,agent:person:samuel_gull,world:calendar,propose_meeting,2046-05-11T05:30:46,person:samuel_gull,"[""person:matthew_tide"", ""person:anthony_reef"", ""person:chloe_ballast""]",2046-05-07T11:55:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,world:calendar; person:matthew_tide; person:chloe_ballast; person:anthony_reef; Agent/person:samuel_gull,Agent/person; person; world,2046-05-11 12:29:16,2046-05-11,12,Friday,person:samuel_gull person:samuel_gull person:matthew_tide person:anthony_reef person:chloe_ballast 2046-05-07T11:55:24 person:matthew_tide person:anthony_reef person:chloe_ballast agent:person:samuel_gull propose_meeting 2046-05-11T05:30:46 person:samuel_gull person:matthew_tide person:anthony_reef person:chloe_ballast 2046-05-07T11:55:24,340,57,True,False,False,False,False,False
propose_meeting,"[""person:evelyn_dock"", ""world:calendar"", ""person:emily_ferry"", ""person:anthony_reef"", ""Agent/person:samuel_gull""]",2409656511.0,123081,,,,,person:samuel_gull,"[""person:emily_ferry"", ""person:evelyn_dock"", ""person:anthony_reef""]",person:samuel_gull,"[""person:emily_ferry"", ""person:evelyn_dock"", ""person:anthony_reef""]",2046-05-08T06:02:53,agent:person:samuel_gull,world:calendar,propose_meeting,2046-05-11T06:01:16,person:samuel_gull,"[""person:emily_ferry"", ""person:evelyn_dock"", ""person:anthony_reef""]",2046-05-08T06:02:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,person:evelyn_dock; world:calendar; person:emily_ferry; person:anthony_reef; Agent/person:samuel_gull,Agent/person; person; world,2046-05-11 13:01:51,2046-05-11,13,Friday,person:samuel_gull person:samuel_gull person:emily_ferry person:evelyn_dock person:anthony_reef 2046-05-08T06:02:53 person:emily_ferry person:evelyn_dock person:anthony_reef agent:person:samuel_gull propose_meeting 2046-05-11T06:01:16 person:samuel_gull person:emily_ferry person:evelyn_dock person:anthony_reef 2046-05-08T06:02:53,331,57,True,False,False,False,False,False
